Date;ISO-3166-1;Tests;Confirmed;Recovered;Deaths
2020-02-10;BGD;;0;0;0
2020-02-11;BGD;;0;0;0
2020-02-12;BGD;;0;0;0
2020-02-13;BGD;;0;0;0
2020-02-14;BGD;;0;0;0
2020-02-15;BGD;;0;0;0
2020-02-16;BGD;;0;0;0
2020-02-17;BGD;;0;0;0
2020-02-18;BGD;;0;0;0
2020-02-19;BGD;;0;0;0
2020-02-20;BGD;;0;0;0
2020-02-21;BGD;;0;0;0
2020-02-22;BGD;;0;0;0
2020-02-23;BGD;;0;0;0
2020-02-24;BGD;;0;0;0
2020-02-25;BGD;;0;0;0
2020-02-26;BGD;;0;0;0
2020-02-27;BGD;;0;0;0
2020-02-28;BGD;;0;0;0
2020-02-29;BGD;;0;0;0
2020-03-01;BGD;;0;0;0
2020-03-02;BGD;;0;0;0
2020-03-03;BGD;;0;0;0
2020-03-04;BGD;;0;0;0
2020-03-05;BGD;;0;0;0
2020-03-06;BGD;;0;0;0
2020-03-07;BGD;;0;0;0
2020-03-08;BGD;;3;0;0
2020-03-09;BGD;;3;0;0
2020-03-10;BGD;;3;0;0
2020-03-11;BGD;;3;0;0
2020-03-12;BGD;;3;0;0
2020-03-13;BGD;;3;0;0
2020-03-14;BGD;;3;0;0
2020-03-15;BGD;;5;0;0
2020-03-16;BGD;;8;2;0
2020-03-17;BGD;;10;3;0
2020-03-18;BGD;;14;3;1
2020-03-19;BGD;;17;3;1
2020-01-22;BGR;;0;0;0
2020-01-23;BGR;;0;0;0
2020-01-24;BGR;;0;0;0
2020-01-25;BGR;;0;0;0
2020-01-26;BGR;;0;0;0
2020-01-27;BGR;;0;0;0
2020-01-28;BGR;;0;0;0
2020-01-29;BGR;;0;0;0
2020-01-30;BGR;;0;0;0
2020-01-31;BGR;;0;0;0
2020-02-01;BGR;;0;0;0
2020-02-02;BGR;;0;0;0
2020-02-03;BGR;;0;0;0
2020-02-04;BGR;;0;0;0
2020-02-05;BGR;;0;0;0
2020-02-06;BGR;;0;0;0
2020-02-07;BGR;;0;0;0
2020-02-08;BGR;;0;0;0
2020-02-09;BGR;;0;0;0
2020-02-10;BGR;;0;0;0
2020-02-11;BGR;;0;0;0
2020-02-12;BGR;;0;0;0
2020-02-13;BGR;;0;0;0
2020-02-14;BGR;;0;0;0
2020-02-15;BGR;;0;0;0
2020-02-16;BGR;;0;0;0
2020-02-17;BGR;;0;0;0
2020-02-18;BGR;;0;0;0
2020-02-19;BGR;;0;0;0
2020-02-20;BGR;;0;0;0
2020-02-21;BGR;;0;0;0
2020-02-22;BGR;;0;0;0
2020-02-23;BGR;;0;0;0
2020-02-24;BGR;;0;0;0
2020-02-25;BGR;;0;0;0
2020-02-26;BGR;;0;0;0
2020-02-27;BGR;;0;0;0
2020-02-28;BGR;;0;0;0
2020-02-29;BGR;;0;0;0
2020-03-01;BGR;;0;0;0
2020-03-02;BGR;;0;0;0
2020-03-03;BGR;;0;0;0
2020-03-04;BGR;;0;0;0
2020-03-05;BGR;;0;0;0
2020-03-06;BGR;;0;0;0
2020-03-07;BGR;;0;0;0
2020-03-08;BGR;;4;0;0
2020-03-09;BGR;;4;0;0
2020-03-10;BGR;;4;0;0
2020-03-11;BGR;;7;0;1
2020-03-12;BGR;;7;0;1
2020-03-13;BGR;;23;0;1
2020-03-14;BGR;;41;0;2
2020-03-15;BGR;;51;0;2
2020-03-16;BGR;;52;0;2
2020-03-17;BGR;;67;0;2
2020-03-18;BGR;;92;0;2
2020-03-19;BGR;;94;0;3
2020-01-22;BHR;;0;0;0
2020-01-23;BHR;;0;0;0
2020-01-24;BHR;;0;0;0
2020-01-25;BHR;;0;0;0
2020-01-26;BHR;;0;0;0
2020-01-27;BHR;;0;0;0
2020-01-28;BHR;;0;0;0
2020-01-29;BHR;;0;0;0
2020-01-30;BHR;;0;0;0
2020-01-31;BHR;;0;0;0
2020-02-01;BHR;;0;0;0
2020-02-02;BHR;;0;0;0
2020-02-03;BHR;;0;0;0
2020-02-04;BHR;;0;0;0
2020-02-05;BHR;;0;0;0
2020-02-06;BHR;;0;0;0
2020-02-07;BHR;;0;0;0
2020-02-08;BHR;;0;0;0
2020-02-09;BHR;;0;0;0
2020-02-10;BHR;;0;0;0
2020-02-11;BHR;;0;0;0
2020-02-12;BHR;;0;0;0
2020-02-13;BHR;;0;0;0
2020-02-14;BHR;;0;0;0
2020-02-15;BHR;;0;0;0
2020-02-16;BHR;;0;0;0
2020-02-17;BHR;;0;0;0
2020-02-18;BHR;;0;0;0
2020-02-19;BHR;;0;0;0
2020-02-20;BHR;;0;0;0
2020-02-21;BHR;;0;0;0
2020-02-22;BHR;;0;0;0
2020-02-23;BHR;;0;0;0
2020-02-24;BHR;;1;0;0
2020-02-25;BHR;;23;0;0
2020-02-26;BHR;;33;0;0
2020-02-27;BHR;;33;0;0
2020-02-28;BHR;;36;0;0
2020-02-29;BHR;;41;0;0
2020-03-01;BHR;;47;0;0
2020-03-02;BHR;;49;0;0
2020-03-03;BHR;;49;0;0
2020-03-04;BHR;;52;0;0
2020-03-05;BHR;;55;0;0
2020-03-06;BHR;;60;4;0
2020-03-07;BHR;;85;4;0
2020-03-08;BHR;;85;4;0
2020-03-09;BHR;;95;14;0
2020-03-10;BHR;;110;22;0
2020-03-11;BHR;;195;35;0
2020-03-12;BHR;;195;35;0
2020-03-13;BHR;;189;44;0
2020-03-14;BHR;;210;44;0
2020-03-15;BHR;;214;60;0
2020-03-16;BHR;;214;77;1
2020-03-17;BHR;;228;81;1
2020-03-18;BHR;;256;88;1
2020-03-19;BHR;;278;100;1
2020-01-22;BHS;;0;0;0
2020-01-23;BHS;;0;0;0
2020-01-24;BHS;;0;0;0
2020-01-25;BHS;;0;0;0
2020-01-26;BHS;;0;0;0
2020-01-27;BHS;;0;0;0
2020-01-28;BHS;;0;0;0
2020-01-29;BHS;;0;0;0
2020-01-30;BHS;;0;0;0
2020-01-31;BHS;;0;0;0
2020-02-01;BHS;;0;0;0
2020-02-02;BHS;;0;0;0
2020-02-03;BHS;;0;0;0
2020-02-04;BHS;;0;0;0
2020-02-05;BHS;;0;0;0
2020-02-06;BHS;;0;0;0
2020-02-07;BHS;;0;0;0
2020-02-08;BHS;;0;0;0
2020-02-09;BHS;;0;0;0
2020-02-10;BHS;;0;0;0
2020-02-11;BHS;;0;0;0
2020-02-12;BHS;;0;0;0
2020-02-13;BHS;;0;0;0
2020-02-14;BHS;;0;0;0
2020-02-15;BHS;;0;0;0
2020-02-16;BHS;;0;0;0
2020-02-17;BHS;;0;0;0
2020-02-18;BHS;;0;0;0
2020-02-19;BHS;;0;0;0
2020-02-20;BHS;;0;0;0
2020-02-21;BHS;;0;0;0
2020-02-22;BHS;;0;0;0
2020-02-23;BHS;;0;0;0
2020-02-24;BHS;;0;0;0
2020-02-25;BHS;;0;0;0
2020-02-26;BHS;;0;0;0
2020-02-27;BHS;;0;0;0
2020-02-28;BHS;;0;0;0
2020-02-29;BHS;;0;0;0
2020-03-01;BHS;;0;0;0
2020-03-02;BHS;;0;0;0
2020-03-03;BHS;;0;0;0
2020-03-04;BHS;;0;0;0
2020-03-05;BHS;;0;0;0
2020-03-06;BHS;;0;0;0
2020-03-07;BHS;;0;0;0
2020-03-08;BHS;;0;0;0
2020-03-09;BHS;;0;0;0
2020-03-10;BHS;;0;0;0
2020-03-11;BHS;;0;0;0
2020-03-12;BHS;;0;0;0
2020-03-13;BHS;;0;0;0
2020-03-14;BHS;;0;0;0
2020-03-15;BHS;;0;0;0
2020-03-16;BHS;;1;0;0
2020-03-17;BHS;;1;0;0
2020-03-18;BHS;;1;0;0
2020-03-19;BHS;;3;0;0
2020-01-22;BIH;;0;0;0
2020-01-23;BIH;;0;0;0
2020-01-24;BIH;;0;0;0
2020-01-25;BIH;;0;0;0
2020-01-26;BIH;;0;0;0
2020-01-27;BIH;;0;0;0
2020-01-28;BIH;;0;0;0
2020-01-29;BIH;;0;0;0
2020-01-30;BIH;;0;0;0
2020-01-31;BIH;;0;0;0
2020-02-01;BIH;;0;0;0
2020-02-02;BIH;;0;0;0
2020-02-03;BIH;;0;0;0
2020-02-04;BIH;;0;0;0
2020-02-05;BIH;;0;0;0
2020-02-06;BIH;;0;0;0
2020-02-07;BIH;;0;0;0
2020-02-08;BIH;;0;0;0
2020-02-09;BIH;;0;0;0
2020-02-10;BIH;;0;0;0
2020-02-11;BIH;;0;0;0
2020-02-12;BIH;;0;0;0
2020-02-13;BIH;;0;0;0
2020-02-14;BIH;;0;0;0
2020-02-15;BIH;;0;0;0
2020-02-16;BIH;;0;0;0
2020-02-17;BIH;;0;0;0
2020-02-18;BIH;;0;0;0
2020-02-19;BIH;;0;0;0
2020-02-20;BIH;;0;0;0
2020-02-21;BIH;;0;0;0
2020-02-22;BIH;;0;0;0
2020-02-23;BIH;;0;0;0
2020-02-24;BIH;;0;0;0
2020-02-25;BIH;;0;0;0
2020-02-26;BIH;;0;0;0
2020-02-27;BIH;;0;0;0
2020-02-28;BIH;;0;0;0
2020-02-29;BIH;;0;0;0
2020-03-01;BIH;;0;0;0
2020-03-02;BIH;;0;0;0
2020-03-03;BIH;;0;0;0
2020-03-04;BIH;;0;0;0
2020-03-05;BIH;;2;0;0
2020-03-06;BIH;;2;0;0
2020-03-07;BIH;;3;0;0
2020-03-08;BIH;;3;0;0
2020-03-09;BIH;;3;0;0
2020-03-10;BIH;;5;0;0
2020-03-11;BIH;;7;0;0
2020-03-12;BIH;;11;0;0
2020-03-13;BIH;;13;0;0
2020-03-14;BIH;;18;0;0
2020-03-15;BIH;;24;0;0
2020-03-16;BIH;;25;0;0
2020-03-17;BIH;;26;2;0
2020-03-18;BIH;;38;2;0
2020-03-19;BIH;;63;2;0
2020-01-22;BLR;;0;0;0
2020-01-23;BLR;;0;0;0
2020-01-24;BLR;;0;0;0
2020-01-25;BLR;;0;0;0
2020-01-26;BLR;;0;0;0
2020-01-27;BLR;;0;0;0
2020-01-28;BLR;;0;0;0
2020-01-29;BLR;;0;0;0
2020-01-30;BLR;;0;0;0
2020-01-31;BLR;;0;0;0
2020-02-01;BLR;;0;0;0
2020-02-02;BLR;;0;0;0
2020-02-03;BLR;;0;0;0
2020-02-04;BLR;;0;0;0
2020-02-05;BLR;;0;0;0
2020-02-06;BLR;;0;0;0
2020-02-07;BLR;;0;0;0
2020-02-08;BLR;;0;0;0
2020-02-09;BLR;;0;0;0
2020-02-10;BLR;;0;0;0
2020-02-11;BLR;;0;0;0
2020-02-12;BLR;;0;0;0
2020-02-13;BLR;;0;0;0
2020-02-14;BLR;;0;0;0
2020-02-15;BLR;;0;0;0
2020-02-16;BLR;;0;0;0
2020-02-17;BLR;;0;0;0
2020-02-18;BLR;;0;0;0
2020-02-19;BLR;;0;0;0
2020-02-20;BLR;;0;0;0
2020-02-21;BLR;;0;0;0
2020-02-22;BLR;;0;0;0
2020-02-23;BLR;;0;0;0
2020-02-24;BLR;;0;0;0
2020-02-25;BLR;;0;0;0
2020-02-26;BLR;;0;0;0
2020-02-27;BLR;;0;0;0
2020-02-28;BLR;;1;0;0
2020-02-29;BLR;;1;0;0
2020-03-01;BLR;;1;0;0
2020-03-02;BLR;;1;0;0
2020-03-03;BLR;;1;0;0
2020-03-04;BLR;;6;0;0
2020-03-05;BLR;;6;0;0
2020-03-06;BLR;;6;0;0
2020-03-07;BLR;;6;0;0
2020-03-08;BLR;;6;0;0
2020-03-09;BLR;;6;1;0
2020-03-10;BLR;;9;3;0
2020-03-11;BLR;;9;3;0
2020-03-12;BLR;;12;3;0
2020-03-13;BLR;;27;3;0
2020-03-14;BLR;;27;3;0
2020-03-15;BLR;;27;3;0
2020-03-16;BLR;;36;3;0
2020-03-17;BLR;;36;3;0
2020-03-18;BLR;;51;5;0
2020-03-19;BLR;;51;5;0
2020-01-22;BOL;;0;0;0
2020-01-23;BOL;;0;0;0
2020-01-24;BOL;;0;0;0
2020-01-25;BOL;;0;0;0
2020-01-26;BOL;;0;0;0
2020-01-27;BOL;;0;0;0
2020-01-28;BOL;;0;0;0
2020-01-29;BOL;;0;0;0
2020-01-30;BOL;;0;0;0
2020-01-31;BOL;;0;0;0
2020-02-01;BOL;;0;0;0
2020-02-02;BOL;;0;0;0
2020-02-03;BOL;;0;0;0
2020-02-04;BOL;;0;0;0
2020-02-05;BOL;;0;0;0
2020-02-06;BOL;;0;0;0
2020-02-07;BOL;;0;0;0
2020-02-08;BOL;;0;0;0
2020-02-09;BOL;;0;0;0
2020-02-10;BOL;;0;0;0
2020-02-11;BOL;;0;0;0
2020-02-12;BOL;;0;0;0
2020-02-13;BOL;;0;0;0
2020-02-14;BOL;;0;0;0
2020-02-15;BOL;;0;0;0
2020-02-16;BOL;;0;0;0
2020-02-17;BOL;;0;0;0
2020-02-18;BOL;;0;0;0
2020-02-19;BOL;;0;0;0
2020-02-20;BOL;;0;0;0
2020-02-21;BOL;;0;0;0
2020-02-22;BOL;;0;0;0
2020-02-23;BOL;;0;0;0
2020-02-24;BOL;;0;0;0
2020-02-25;BOL;;0;0;0
2020-02-26;BOL;;0;0;0
2020-02-27;BOL;;0;0;0
2020-02-28;BOL;;0;0;0
2020-02-29;BOL;;0;0;0
2020-03-01;BOL;;0;0;0
2020-03-02;BOL;;0;0;0
2020-03-03;BOL;;0;0;0
2020-03-04;BOL;;0;0;0
2020-03-05;BOL;;0;0;0
2020-03-06;BOL;;0;0;0
2020-03-07;BOL;;0;0;0
2020-03-08;BOL;;0;0;0
2020-03-09;BOL;;0;0;0
2020-03-10;BOL;;0;0;0
2020-03-11;BOL;;2;0;0
2020-03-12;BOL;;2;0;0
2020-03-13;BOL;;3;0;0
2020-03-14;BOL;;10;0;0
2020-03-15;BOL;;10;0;0
2020-03-16;BOL;;11;0;0
2020-03-17;BOL;;11;0;0
2020-03-18;BOL;;12;0;0
2020-03-19;BOL;;12;0;0
2020-01-22;BRA;;0;0;0
2020-01-23;BRA;;0;0;0
2020-01-24;BRA;;0;0;0
2020-01-25;BRA;;0;0;0
2020-01-26;BRA;;0;0;0
2020-01-27;BRA;;0;0;0
2020-01-28;BRA;;0;0;0
2020-01-29;BRA;;0;0;0
2020-01-30;BRA;;0;0;0
2020-01-31;BRA;;0;0;0
2020-02-01;BRA;;0;0;0
2020-02-02;BRA;;0;0;0
2020-02-03;BRA;;0;0;0
2020-02-04;BRA;;0;0;0
2020-02-05;BRA;;0;0;0
2020-02-06;BRA;;0;0;0
2020-02-07;BRA;;0;0;0
2020-02-08;BRA;;0;0;0
2020-02-09;BRA;;0;0;0
2020-02-10;BRA;;0;0;0
2020-02-11;BRA;;0;0;0
2020-02-12;BRA;;0;0;0
2020-02-13;BRA;;0;0;0
2020-02-14;BRA;;0;0;0
2020-02-15;BRA;;0;0;0
2020-02-16;BRA;;0;0;0
2020-02-17;BRA;;0;0;0
2020-02-18;BRA;;0;0;0
2020-02-19;BRA;;0;0;0
2020-02-20;BRA;;0;0;0
2020-02-21;BRA;;0;0;0
2020-02-22;BRA;;0;0;0
2020-02-23;BRA;;0;0;0
2020-02-24;BRA;;0;0;0
2020-02-25;BRA;;0;0;0
2020-02-26;BRA;;1;0;0
2020-02-27;BRA;;1;0;0
2020-02-28;BRA;;1;0;0
2020-02-29;BRA;;2;0;0
2020-03-01;BRA;;2;0;0
2020-03-02;BRA;;2;0;0
2020-03-03;BRA;;2;0;0
2020-03-04;BRA;;4;0;0
2020-03-05;BRA;;4;0;0
2020-03-06;BRA;;13;0;0
2020-03-07;BRA;;13;0;0
2020-03-08;BRA;;20;0;0
2020-03-09;BRA;;25;0;0
2020-03-10;BRA;;31;0;0
2020-03-11;BRA;;38;0;0
2020-03-12;BRA;;52;0;0
2020-03-13;BRA;;151;0;0
2020-03-14;BRA;;151;0;0
2020-03-15;BRA;;162;0;0
2020-03-16;BRA;;200;1;0
2020-03-17;BRA;;321;2;1
2020-03-18;BRA;;372;2;3
2020-03-19;BRA;;621;2;6
2020-01-22;BRB;;0;0;0
2020-01-23;BRB;;0;0;0
2020-01-24;BRB;;0;0;0
2020-01-25;BRB;;0;0;0
2020-01-26;BRB;;0;0;0
2020-01-27;BRB;;0;0;0
2020-01-28;BRB;;0;0;0
2020-01-29;BRB;;0;0;0
2020-01-30;BRB;;0;0;0
2020-01-31;BRB;;0;0;0
2020-02-01;BRB;;0;0;0
2020-02-02;BRB;;0;0;0
2020-02-03;BRB;;0;0;0
2020-02-04;BRB;;0;0;0
2020-02-05;BRB;;0;0;0
2020-02-06;BRB;;0;0;0
2020-02-07;BRB;;0;0;0
2020-02-08;BRB;;0;0;0
2020-02-09;BRB;;0;0;0
2020-02-10;BRB;;0;0;0
2020-02-11;BRB;;0;0;0
2020-02-12;BRB;;0;0;0
2020-02-13;BRB;;0;0;0
2020-02-14;BRB;;0;0;0
2020-02-15;BRB;;0;0;0
2020-02-16;BRB;;0;0;0
2020-02-17;BRB;;0;0;0
2020-02-18;BRB;;0;0;0
2020-02-19;BRB;;0;0;0
2020-02-20;BRB;;0;0;0
2020-02-21;BRB;;0;0;0
2020-02-22;BRB;;0;0;0
2020-02-23;BRB;;0;0;0
2020-02-24;BRB;;0;0;0
2020-02-25;BRB;;0;0;0
2020-02-26;BRB;;0;0;0
2020-02-27;BRB;;0;0;0
2020-02-28;BRB;;0;0;0
2020-02-29;BRB;;0;0;0
2020-03-01;BRB;;0;0;0
2020-03-02;BRB;;0;0;0
2020-03-03;BRB;;0;0;0
2020-03-04;BRB;;0;0;0
2020-03-05;BRB;;0;0;0
2020-03-06;BRB;;0;0;0
2020-03-07;BRB;;0;0;0
2020-03-08;BRB;;0;0;0
2020-03-09;BRB;;0;0;0
2020-03-10;BRB;;0;0;0
2020-03-11;BRB;;0;0;0
2020-03-12;BRB;;0;0;0
2020-03-13;BRB;;0;0;0
2020-03-14;BRB;;0;0;0
2020-03-15;BRB;;0;0;0
2020-03-16;BRB;;0;0;0
2020-03-17;BRB;;2;0;0
2020-03-18;BRB;;2;0;0
2020-03-19;BRB;;5;0;0
2020-01-22;BRN;;0;0;0
2020-01-23;BRN;;0;0;0
2020-01-24;BRN;;0;0;0
2020-01-25;BRN;;0;0;0
2020-01-26;BRN;;0;0;0
2020-01-27;BRN;;0;0;0
2020-01-28;BRN;;0;0;0
2020-01-29;BRN;;0;0;0
2020-01-30;BRN;;0;0;0
2020-01-31;BRN;;0;0;0
2020-02-01;BRN;;0;0;0
2020-02-02;BRN;;0;0;0
2020-02-03;BRN;;0;0;0
2020-02-04;BRN;;0;0;0
2020-02-05;BRN;;0;0;0
2020-02-06;BRN;;0;0;0
2020-02-07;BRN;;0;0;0
2020-02-08;BRN;;0;0;0
2020-02-09;BRN;;0;0;0
2020-02-10;BRN;;0;0;0
2020-02-11;BRN;;0;0;0
2020-02-12;BRN;;0;0;0
2020-02-13;BRN;;0;0;0
2020-02-14;BRN;;0;0;0
2020-02-15;BRN;;0;0;0
2020-02-16;BRN;;0;0;0
2020-02-17;BRN;;0;0;0
2020-02-18;BRN;;0;0;0
2020-02-19;BRN;;0;0;0
2020-02-20;BRN;;0;0;0
2020-02-21;BRN;;0;0;0
2020-02-22;BRN;;0;0;0
2020-02-23;BRN;;0;0;0
2020-02-24;BRN;;0;0;0
2020-02-25;BRN;;0;0;0
2020-02-26;BRN;;0;0;0
2020-02-27;BRN;;0;0;0
2020-02-28;BRN;;0;0;0
2020-02-29;BRN;;0;0;0
2020-03-01;BRN;;0;0;0
2020-03-02;BRN;;0;0;0
2020-03-03;BRN;;0;0;0
2020-03-04;BRN;;0;0;0
2020-03-05;BRN;;0;0;0
2020-03-06;BRN;;0;0;0
2020-03-07;BRN;;0;0;0
2020-03-08;BRN;;0;0;0
2020-03-09;BRN;;1;0;0
2020-03-10;BRN;;1;0;0
2020-03-11;BRN;;11;0;0
2020-03-12;BRN;;11;0;0
2020-03-13;BRN;;37;0;0
2020-03-14;BRN;;40;0;0
2020-03-15;BRN;;50;0;0
2020-03-16;BRN;;54;0;0
2020-03-17;BRN;;56;0;0
2020-03-18;BRN;;68;0;0
2020-03-19;BRN;;75;0;0
2020-01-22;BTN;;0;0;0
2020-01-23;BTN;;0;0;0
2020-01-24;BTN;;0;0;0
2020-01-25;BTN;;0;0;0
2020-01-26;BTN;;0;0;0
2020-01-27;BTN;;0;0;0
2020-01-28;BTN;;0;0;0
2020-01-29;BTN;;0;0;0
2020-01-30;BTN;;0;0;0
2020-01-31;BTN;;0;0;0
2020-02-01;BTN;;0;0;0
2020-02-02;BTN;;0;0;0
2020-02-03;BTN;;0;0;0
2020-02-04;BTN;;0;0;0
2020-02-05;BTN;;0;0;0
2020-02-06;BTN;;0;0;0
2020-02-07;BTN;;0;0;0
2020-02-08;BTN;;0;0;0
2020-02-09;BTN;;0;0;0
2020-02-10;BTN;;0;0;0
2020-02-11;BTN;;0;0;0
2020-02-12;BTN;;0;0;0
2020-02-13;BTN;;0;0;0
2020-02-14;BTN;;0;0;0
2020-02-15;BTN;;0;0;0
2020-02-16;BTN;;0;0;0
2020-02-17;BTN;;0;0;0
2020-02-18;BTN;;0;0;0
2020-02-19;BTN;;0;0;0
2020-02-20;BTN;;0;0;0
2020-02-21;BTN;;0;0;0
2020-02-22;BTN;;0;0;0
2020-02-23;BTN;;0;0;0
2020-02-24;BTN;;0;0;0
2020-02-25;BTN;;0;0;0
2020-02-26;BTN;;0;0;0
2020-02-27;BTN;;0;0;0
2020-02-28;BTN;;0;0;0
2020-02-29;BTN;;0;0;0
2020-03-01;BTN;;0;0;0
2020-03-02;BTN;;0;0;0
2020-03-03;BTN;;0;0;0
2020-03-04;BTN;;0;0;0
2020-03-05;BTN;;0;0;0
2020-03-06;BTN;;1;0;0
2020-03-07;BTN;;1;0;0
2020-03-08;BTN;;1;0;0
2020-03-09;BTN;;1;0;0
2020-03-10;BTN;;1;0;0
2020-03-11;BTN;;1;0;0
2020-03-12;BTN;;1;0;0
2020-03-13;BTN;;1;0;0
2020-03-14;BTN;;1;0;0
2020-03-15;BTN;;1;0;0
2020-03-16;BTN;;1;0;0
2020-03-17;BTN;;1;0;0
2020-03-18;BTN;;1;0;0
2020-03-19;BTN;;1;0;0
2020-01-22;CAF;;0;0;0
2020-01-23;CAF;;0;0;0
2020-01-24;CAF;;0;0;0
2020-01-25;CAF;;0;0;0
2020-01-26;CAF;;0;0;0
2020-01-27;CAF;;0;0;0
2020-01-28;CAF;;0;0;0
2020-01-29;CAF;;0;0;0
2020-01-30;CAF;;0;0;0
2020-01-31;CAF;;0;0;0
2020-02-01;CAF;;0;0;0
2020-02-02;CAF;;0;0;0
2020-02-03;CAF;;0;0;0
2020-02-04;CAF;;0;0;0
2020-02-05;CAF;;0;0;0
2020-02-06;CAF;;0;0;0
2020-02-07;CAF;;0;0;0
2020-02-08;CAF;;0;0;0
2020-02-09;CAF;;0;0;0
2020-02-10;CAF;;0;0;0
2020-02-11;CAF;;0;0;0
2020-02-12;CAF;;0;0;0
2020-02-13;CAF;;0;0;0
2020-02-14;CAF;;0;0;0
2020-02-15;CAF;;0;0;0
2020-02-16;CAF;;0;0;0
2020-02-17;CAF;;0;0;0
2020-02-18;CAF;;0;0;0
2020-02-19;CAF;;0;0;0
2020-02-20;CAF;;0;0;0
2020-02-21;CAF;;0;0;0
2020-02-22;CAF;;0;0;0
2020-02-23;CAF;;0;0;0
2020-02-24;CAF;;0;0;0
2020-02-25;CAF;;0;0;0
2020-02-26;CAF;;0;0;0
2020-02-27;CAF;;0;0;0
2020-02-28;CAF;;0;0;0
2020-02-29;CAF;;0;0;0
2020-03-01;CAF;;0;0;0
2020-03-02;CAF;;0;0;0
2020-03-03;CAF;;0;0;0
2020-03-04;CAF;;0;0;0
2020-03-05;CAF;;0;0;0
2020-03-06;CAF;;0;0;0
2020-03-07;CAF;;0;0;0
2020-03-08;CAF;;0;0;0
2020-03-09;CAF;;0;0;0
2020-03-10;CAF;;0;0;0
2020-03-11;CAF;;0;0;0
2020-03-12;CAF;;0;0;0
2020-03-13;CAF;;0;0;0
2020-03-14;CAF;;0;0;0
2020-03-15;CAF;;1;0;0
2020-03-16;CAF;;1;0;0
2020-03-17;CAF;;1;0;0
2020-03-18;CAF;;1;0;0
2020-03-19;CAF;;1;0;0
2020-01-22;CAN;;0;0;0
2020-01-23;CAN;;0;0;0
2020-01-24;CAN;;0;0;0
2020-01-25;CAN;;0;0;0
2020-01-26;CAN;;1;0;0
2020-01-27;CAN;;1;0;0
2020-01-28;CAN;;2;0;0
2020-01-29;CAN;;2;0;0
2020-01-30;CAN;;2;0;0
2020-01-31;CAN;;4;0;0
2020-02-01;CAN;;4;0;0
2020-02-02;CAN;;4;0;0
2020-02-03;CAN;;4;0;0
2020-02-04;CAN;;4;0;0
2020-02-05;CAN;;5;0;0
2020-02-06;CAN;;5;0;0
2020-02-07;CAN;;7;0;0
2020-02-08;CAN;;7;0;0
2020-02-09;CAN;;7;0;0
2020-02-10;CAN;;7;0;0
2020-02-11;CAN;;7;0;0
2020-02-12;CAN;;7;1;0
2020-02-13;CAN;;7;1;0
2020-02-14;CAN;;7;1;0
2020-02-15;CAN;;7;1;0
2020-02-16;CAN;;7;1;0
2020-02-17;CAN;;8;1;0
2020-02-18;CAN;;8;1;0
2020-02-19;CAN;;8;1;0
2020-02-20;CAN;;8;1;0
2020-02-21;CAN;;9;3;0
2020-02-22;CAN;;9;3;0
2020-02-23;CAN;;9;3;0
2020-02-24;CAN;;10;3;0
2020-02-25;CAN;;11;3;0
2020-02-26;CAN;;11;3;0
2020-02-27;CAN;;13;6;0
2020-02-28;CAN;;14;6;0
2020-02-29;CAN;;20;6;0
2020-03-01;CAN;;24;6;0
2020-03-02;CAN;;27;6;0
2020-03-03;CAN;;30;6;0
2020-03-04;CAN;;33;6;0
2020-03-05;CAN;;37;6;0
2020-03-06;CAN;;49;6;0
2020-03-07;CAN;;54;8;0
2020-03-08;CAN;;64;8;0
2020-03-09;CAN;;77;8;1
2020-03-10;CAN;;79;8;1
2020-03-11;CAN;;108;8;1
2020-03-12;CAN;;117;8;1
2020-03-13;CAN;;191;8;1
2020-03-14;CAN;;196;8;1
2020-03-15;CAN;;250;8;1
2020-03-16;CAN;;413;9;4
2020-03-17;CAN;;470;9;5
2020-03-18;CAN;;648;9;8
2020-03-19;CAN;;791;9;9
2020-01-22;CHE;;0;0;0
2020-01-23;CHE;;0;0;0
2020-01-24;CHE;;0;0;0
2020-01-25;CHE;;0;0;0
2020-01-26;CHE;;0;0;0
2020-01-27;CHE;;0;0;0
2020-01-28;CHE;;0;0;0
2020-01-29;CHE;;0;0;0
2020-01-30;CHE;;0;0;0
2020-01-31;CHE;;0;0;0
2020-02-01;CHE;;0;0;0
2020-02-02;CHE;;0;0;0
2020-02-03;CHE;;0;0;0
2020-02-04;CHE;;0;0;0
2020-02-05;CHE;;0;0;0
2020-02-06;CHE;;0;0;0
2020-02-07;CHE;;0;0;0
2020-02-08;CHE;;0;0;0
2020-02-09;CHE;;0;0;0
2020-02-10;CHE;;0;0;0
2020-02-11;CHE;;0;0;0
2020-02-12;CHE;;0;0;0
2020-02-13;CHE;;0;0;0
2020-02-14;CHE;;0;0;0
2020-02-15;CHE;;0;0;0
2020-02-16;CHE;;0;0;0
2020-02-17;CHE;;0;0;0
2020-02-18;CHE;;0;0;0
2020-02-19;CHE;;0;0;0
2020-02-20;CHE;;0;0;0
2020-02-21;CHE;;0;0;0
2020-02-22;CHE;;0;0;0
2020-02-23;CHE;;0;0;0
2020-02-24;CHE;;0;0;0
2020-02-25;CHE;;1;0;0
2020-02-26;CHE;;1;0;0
2020-02-27;CHE;;8;0;0
2020-02-28;CHE;;8;0;0
2020-02-29;CHE;;18;0;0
2020-03-01;CHE;;27;0;0
